-0.147242	-0.147242	-0.147242	-0.147242	-0.147242	-0.147242	-0.147242	-0.147242	-0.147242	-0.147242	-0.147242	-0.147242	-0.147242	-0.147242	-0.147242
-0.126461	-0.126461	-0.126461	-0.126461	-0.126461	-0.126461	-0.126461	-0.126461	-0.126461	-0.126461	-0.126461	-0.126461	-0.126461	-0.126461	-0.126461
-0.105680	-0.105680	-0.105680	-0.105680	-0.105680	-0.105680	-0.105680	-0.105680	-0.105680	-0.105680	-0.105680	-0.105680	-0.105680	-0.105680	-0.105680
-0.084899	-0.084899	-0.084899	-0.084899	-0.084899	-0.084899	-0.084899	-0.084899	-0.084899	-0.084899	-0.084899	-0.084899	-0.084899	-0.084899	-0.084899
-0.064117	-0.064117	-0.064117	-0.064117	-0.064117	-0.064117	-0.064117	-0.064117	-0.064117	-0.064117	-0.064117	-0.064117	-0.064117	-0.064117	-0.064117
-0.043336	-0.043336	-0.043336	-0.043336	-0.043336	-0.043336	-0.043336	-0.043336	-0.043336	-0.043336	-0.043336	-0.043336	-0.043336	-0.043336	-0.043336
-0.022555	-0.022555	-0.022555	-0.022555	-0.022555	-0.022555	-0.022555	-0.022555	-0.022555	-0.022555	-0.022555	-0.022555	-0.022555	-0.022555	-0.022555
-0.001774	-0.001774	-0.001774	-0.001774	-0.001774	-0.001774	-0.001774	-0.001774	-0.001774	-0.001774	-0.001774	-0.001774	-0.001774	-0.001774	-0.001774
0.019007	0.019007	0.019007	0.019007	0.019007	0.019007	0.019007	0.019007	0.019007	0.019007	0.019007	0.019007	0.019007	0.019007	0.019007
0.039788	0.039788	0.039788	0.039788	0.039788	0.039788	0.039788	0.039788	0.039788	0.039788	0.039788	0.039788	0.039788	0.039788	0.039788
0.060569	0.060569	0.060569	0.060569	0.060569	0.060569	0.060569	0.060569	0.060569	0.060569	0.060569	0.060569	0.060569	0.060569	0.060569
0.081350	0.081350	0.081350	0.081350	0.081350	0.081350	0.081350	0.081350	0.081350	0.081350	0.081350	0.081350	0.081350	0.081350	0.081350
0.102131	0.102131	0.102131	0.102131	0.102131	0.102131	0.102131	0.102131	0.102131	0.102131	0.102131	0.102131	0.102131	0.102131	0.102131
0.122912	0.122912	0.122912	0.122912	0.122912	0.122912	0.122912	0.122912	0.122912	0.122912	0.122912	0.122912	0.122912	0.122912	0.122912
0.143693	0.143693	0.143693	0.143693	0.143693	0.143693	0.143693	0.143693	0.143693	0.143693	0.143693	0.143693	0.143693	0.143693	0.143693
