0.000395	0.000000	0.012690	0.003036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.014968	0.000517	0.000016	0.000000	0.031339	0.000072	0.014755	0.091224	0.000614	0.000000
0.148901	0.032629	0.166928	0.081262	0.001557	0.570543	0.104191	0.023782	0.073624	0.010690
3.464885	0.210008	0.024366	0.009142	0.140149	0.175091	0.136060	0.044815	0.003306	0.250097
2.155730	0.039896	0.040429	0.053144	0.166785	0.190586	0.387323	0.337273	1.562142	6.899369
3.567937	1.615164	0.098876	0.029166	0.861093	0.023018	0.333630	0.284913	0.017773	0.222906
0.935395	0.161127	0.019874	0.538336	0.151379	0.025550	0.018534	0.023642	0.023524	0.001832
3.856616	0.092692	0.096795	0.024612	0.077376	0.198413	0.043622	0.003213	0.001669	0.006549
0.174546	0.001014	0.000589	0.033852	0.001819	0.000000	0.001752	0.009998	0.000000	0.128277
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000
