0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
0.160456	0.473532	0.786609	1.099685	1.412761	1.725838	2.038914	2.351991	2.665067	2.978144	3.291220	3.604297	3.917373	4.230449	4.543526	4.856602	5.169679	5.482755	5.795832	6.108908
