0.003205	0.005865	0.000008	0.000008	0.000503	5.056469	0.000035	0.000000	0.063203	0.005109
0.000138	0.000000	0.000013	0.002057	21.345924	0.726219	0.000004	0.000000	0.000015	0.026705
0.198467	0.001746	0.002499	0.000013	0.064915	0.000280	0.000001	0.000000	0.001290	0.012390
6.398166	0.000000	0.000002	0.000000	0.000002	0.000988	0.000000	0.000014	0.000274	0.077274
0.124364	0.007936	0.000304	0.009852	32.236730	0.035241	0.000000	0.000000	0.000068	2.156965
1.498559	0.000015	0.000006	0.000483	0.000064	0.368515	0.023840	0.010125	0.000005	3.109239
0.011817	0.000000	0.000005	0.000004	1.229995	0.054299	0.000001	0.000481	0.165828	0.018756
1.150551	0.000149	0.000001	0.984124	0.064975	0.000525	0.000000	0.000001	0.000031	2.224389
0.000099	0.000000	0.000244	0.000003	0.004501	0.000146	0.000000	0.000000	0.002661	0.006461
0.012704	0.000007	0.000002	0.001910	0.199784	0.002620	0.000019	0.000000	0.000000	0.181669
