-0.116646	-0.116646	-0.116646	-0.116646	-0.116646	-0.116646	-0.116646	-0.116646	-0.116646	-0.116646
-0.091932	-0.091932	-0.091932	-0.091932	-0.091932	-0.091932	-0.091932	-0.091932	-0.091932	-0.091932
-0.067218	-0.067218	-0.067218	-0.067218	-0.067218	-0.067218	-0.067218	-0.067218	-0.067218	-0.067218
-0.042504	-0.042504	-0.042504	-0.042504	-0.042504	-0.042504	-0.042504	-0.042504	-0.042504	-0.042504
-0.017790	-0.017790	-0.017790	-0.017790	-0.017790	-0.017790	-0.017790	-0.017790	-0.017790	-0.017790
0.006924	0.006924	0.006924	0.006924	0.006924	0.006924	0.006924	0.006924	0.006924	0.006924
0.031637	0.031637	0.031637	0.031637	0.031637	0.031637	0.031637	0.031637	0.031637	0.031637
0.056351	0.056351	0.056351	0.056351	0.056351	0.056351	0.056351	0.056351	0.056351	0.056351
0.081065	0.081065	0.081065	0.081065	0.081065	0.081065	0.081065	0.081065	0.081065	0.081065
0.105779	0.105779	0.105779	0.105779	0.105779	0.105779	0.105779	0.105779	0.105779	0.105779
