0.200557	0.000216	0.000085	0.201627	0.000002	0.192846	0.000003	0.000142	0.000197	0.000001
0.077102	0.000001	0.000211	0.003163	1.170218	0.169376	0.000011	0.000000	0.000031	2.199857
0.000065	0.000000	0.000017	0.000002	0.232748	0.003163	0.000029	0.000001	0.002682	0.000043
6.303186	0.002155	0.000118	0.000003	0.002649	0.061347	0.000333	0.000000	0.000027	0.328576
0.119988	0.000005	0.000000	0.000376	3.235544	0.012599	0.000001	0.000000	0.000003	0.010635
3.073761	0.000040	0.000000	0.000006	0.062666	0.000080	0.000002	0.000000	0.024295	0.000082
0.000267	0.000174	0.000000	5.135965	0.000481	0.010014	0.000000	0.000000	0.000278	0.001071
0.000492	0.000000	0.004688	0.000057	1.549513	0.022139	0.000113	0.000000	0.001840	21.686726
32.617476	0.000048	0.000001	0.000001	0.743705	0.016735	0.000032	0.000010	0.000005	0.000000
0.000061	0.000000	0.000033	0.006824	0.374246	0.000523	0.002114	0.000050	0.000109	0.007503
