0.317749	0.943527	1.569306	2.195084	2.820862	3.446641	4.072419	4.698198	5.323976	5.949754
0.317749	0.943527	1.569306	2.195084	2.820862	3.446641	4.072419	4.698198	5.323976	5.949754
0.317749	0.943527	1.569306	2.195084	2.820862	3.446641	4.072419	4.698198	5.323976	5.949754
0.317749	0.943527	1.569306	2.195084	2.820862	3.446641	4.072419	4.698198	5.323976	5.949754
0.317749	0.943527	1.569306	2.195084	2.820862	3.446641	4.072419	4.698198	5.323976	5.949754
0.317749	0.943527	1.569306	2.195084	2.820862	3.446641	4.072419	4.698198	5.323976	5.949754
0.317749	0.943527	1.569306	2.195084	2.820862	3.446641	4.072419	4.698198	5.323976	5.949754
0.317749	0.943527	1.569306	2.195084	2.820862	3.446641	4.072419	4.698198	5.323976	5.949754
0.317749	0.943527	1.569306	2.195084	2.820862	3.446641	4.072419	4.698198	5.323976	5.949754
0.317749	0.943527	1.569306	2.195084	2.820862	3.446641	4.072419	4.698198	5.323976	5.949754
