0.000143	0.006770	0.003083	0.000088	0.000242	0.017732	0.000022	0.002289	0.036496	0.000000
6.561404	0.238990	0.015726	0.014971	0.330294	0.110773	0.010425	0.002052	0.031853	0.428461
3.449428	0.146534	0.114219	0.373696	0.055507	0.011177	0.018719	0.060730	0.037854	0.224222
0.742812	3.059027	0.152374	0.031436	0.063418	0.025292	0.022002	0.111474	0.026982	0.414936
0.204718	7.300920	0.476466	0.052506	0.292193	0.010378	0.083860	0.259777	0.078668	0.005315
13.101422	0.240036	1.000987	0.198678	0.005866	0.004245	0.020785	2.508526	0.008973	0.642777
0.382646	0.471422	0.056651	0.097278	0.057613	0.017446	0.075966	0.041881	0.266246	0.033326
0.037732	0.699060	0.179768	3.297849	0.101723	0.023758	0.104260	0.012080	0.117618	0.021992
4.031792	2.916372	0.007572	0.110262	0.020260	0.006872	0.224354	0.235560	0.094057	0.226538
0.184194	0.000018	0.000007	0.023739	0.000017	0.004102	0.000000	0.000006	0.022660	0.000000
