0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000237	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000001	0.000007	0.000000	0.000195	0.000000	0.000000	0.000000	0.000000	0.000047	0.000000
0.000000	0.000000	0.000000	0.000000	0.000001	0.000006	0.000000	0.000980	0.000000	0.000035	0.000000	0.000000	0.000002	0.000008	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000
0.000000	0.000000	0.001330	0.000008	0.000077	0.001241	0.000000	17.559451	0.001775	1.257749	0.017786	0.000000	0.002939	0.000000	0.000000	0.000082	0.000000	0.000000	0.000070	0.000002
0.000000	0.000000	0.000000	0.000000	0.013540	0.000010	0.022996	0.008052	0.115196	0.000001	0.002960	0.000001	0.000039	0.000064	0.000878	0.000024	0.013944	0.000000	0.000004	0.000000
0.000031	0.000106	0.000030	0.001665	0.000155	0.007747	0.000850	0.000184	0.000007	0.000000	0.000000	0.000002	0.000042	0.174776	0.000402	0.000008	0.002062	0.000000	0.000000	0.000000
0.000092	0.000000	0.000035	0.002846	0.001100	0.012116	0.000001	0.000002	0.040300	0.000001	0.133331	0.000000	7.761278	0.000076	0.000035	0.000000	21.555906	0.000000	0.000000	0.000000
0.000126	0.000638	0.003038	0.005619	0.000044	0.000012	0.000000	0.001023	0.000000	0.011679	0.000529	3.440053	0.000014	0.000000	0.004546	0.000000	0.000059	0.000014	0.000880	0.000001
0.000400	0.000002	0.047056	0.415245	0.000068	0.001725	3.661116	0.059501	0.000000	0.034162	0.000033	0.511374	0.000002	0.000005	0.000000	0.000000	0.000217	0.009731	0.000665	0.000103
0.001032	0.000723	0.000098	0.000000	0.000000	0.001246	82.159540	5.729753	0.005305	0.010442	0.000995	0.000015	0.015647	0.000122	0.000089	0.109383	0.160456	0.000035	0.000033	0.000000
0.001412	0.005090	0.000001	0.000126	3.362940	0.000105	0.000014	0.001558	0.100748	0.002753	0.033244	0.009516	0.000000	0.001130	0.000163	0.000000	0.000000	0.000118	0.005608	0.000007
0.000000	0.000271	0.000160	3.857127	0.000116	0.000005	0.000001	0.000337	0.000295	0.000038	0.003567	0.000001	0.000025	0.021420	0.000136	0.021048	3.991498	0.000003	0.000000	0.000000
0.000078	0.000006	0.037292	0.000023	0.002669	0.003032	0.000034	0.000000	0.010654	0.000036	0.000324	0.120372	0.000075	0.006045	0.016568	13.870476	0.000018	0.000231	0.000000	0.000093
0.000134	0.000201	0.001507	0.326216	0.000010	0.758288	0.000020	0.000168	0.013406	0.005639	0.000210	0.001203	0.002223	0.200606	0.903312	0.000000	0.000218	0.000012	0.000348	0.000068
0.000004	0.000843	0.000237	0.000015	0.003388	0.001283	0.000000	0.013674	0.042988	0.000093	18.650527	0.000053	0.000000	0.000000	0.000009	0.000057	0.000597	0.002875	0.000002	0.000000
0.000000	0.000000	0.001906	0.295420	0.000000	0.000000	0.000000	0.000030	0.000001	0.000020	0.004610	0.000000	0.015957	0.006859	0.000661	0.000009	0.000000	0.000008	0.000287	0.001393
0.000000	0.000174	0.000000	0.000002	0.015473	0.000000	0.000003	0.000000	0.000000	0.000166	0.000000	0.000000	0.000067	0.000000	0.000012	0.000150	0.000000	0.000000	0.000000	0.000039
0.000001	0.000000	0.000000	0.000000	0.000000	0.001525	0.002327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001469	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
