0.316989	0.944222	1.571456	2.198689	2.825922	3.453156	4.080389	4.707622	5.334856	5.962089
0.316989	0.944222	1.571456	2.198689	2.825922	3.453156	4.080389	4.707622	5.334856	5.962089
0.316989	0.944222	1.571456	2.198689	2.825922	3.453156	4.080389	4.707622	5.334856	5.962089
0.316989	0.944222	1.571456	2.198689	2.825922	3.453156	4.080389	4.707622	5.334856	5.962089
0.316989	0.944222	1.571456	2.198689	2.825922	3.453156	4.080389	4.707622	5.334856	5.962089
0.316989	0.944222	1.571456	2.198689	2.825922	3.453156	4.080389	4.707622	5.334856	5.962089
0.316989	0.944222	1.571456	2.198689	2.825922	3.453156	4.080389	4.707622	5.334856	5.962089
0.316989	0.944222	1.571456	2.198689	2.825922	3.453156	4.080389	4.707622	5.334856	5.962089
0.316989	0.944222	1.571456	2.198689	2.825922	3.453156	4.080389	4.707622	5.334856	5.962089
0.316989	0.944222	1.571456	2.198689	2.825922	3.453156	4.080389	4.707622	5.334856	5.962089
