0.000079	0.000030	0.000000	0.000029	0.000000	0.000272	0.000000	0.016009	0.009967	0.007635	0.000000	0.242546	0.000000	7.571167	71.937317
0.000000	0.028650	0.000000	0.086569	0.000000	0.800339	0.000000	34.285999	0.000000	0.840139	0.000000	0.090183	0.000000	0.113291	0.669112
0.007086	0.003673	0.000783	0.000000	0.003686	0.000406	0.001461	0.000091	0.000440	0.000000	0.000000	0.001358	0.000000	0.042483	0.403918
0.000000	0.017380	0.000000	0.049463	0.000000	0.459700	0.000000	19.664164	0.000000	0.482841	0.000000	0.049308	0.000000	0.045429	0.000000
7.410416	0.762413	0.000000	0.024786	0.000000	0.003827	0.000000	0.128402	0.000000	0.004918	0.000000	0.051618	0.000000	1.598745	15.196803
1.767069	0.181551	0.000000	0.005386	0.000300	0.000000	0.046627	0.000000	0.000691	0.000000	0.000102	0.000000	0.000063	0.000018	0.000766
0.000859	0.000113	0.000000	0.000055	0.000000	0.003239	0.002200	0.000757	0.148546	0.000000	0.006376	0.000000	0.046084	0.143199	0.000000
0.725452	0.111172	0.000000	0.072899	0.000000	1.968904	0.439154	0.001001	0.000000	0.005299	0.000000	0.001734	0.000000	0.029892	0.280409
0.000000	0.027429	0.000000	0.088634	0.000000	0.894023	0.000000	37.969452	0.000000	0.933046	0.000000	0.099850	0.000000	0.118783	0.669120
1.001205	0.018995	0.047068	0.000000	0.565275	0.000000	18.329099	0.000000	0.511882	0.000000	0.049296	0.000000	0.005579	0.000000	0.020763
0.000000	0.119378	0.043124	0.000000	0.046822	0.000000	0.267361	0.088067	20.425037	0.000000	0.646964	0.000000	0.036182	0.138201	2.216420
0.000000	0.152839	0.047726	0.000000	0.001623	0.000000	0.000000	0.011060	0.000000	0.000271	0.000000	0.000028	0.000000	0.000020	0.000042
0.000000	0.000056	0.000000	0.000180	0.000000	0.001662	0.000000	0.078918	0.000000	0.001956	0.000000	0.001168	0.000000	0.030392	0.285145
0.000000	0.000375	0.000000	0.001216	0.000000	0.011207	0.000000	0.548922	0.000000	0.013358	0.000000	0.001116	0.001036	0.005154	0.000000
0.003441	0.000352	0.000000	0.000009	0.000007	0.000000	0.000116	0.000156	0.003576	0.000000	0.000111	0.000000	0.000002	0.000205	0.001761
