-0.206609	-0.206609	-0.206609	-0.206609	-0.206609	-0.206609	-0.206609	-0.206609	-0.206609	-0.206609	-0.206609	-0.206609	-0.206609	-0.206609	-0.206609
-0.177445	-0.177445	-0.177445	-0.177445	-0.177445	-0.177445	-0.177445	-0.177445	-0.177445	-0.177445	-0.177445	-0.177445	-0.177445	-0.177445	-0.177445
-0.148281	-0.148281	-0.148281	-0.148281	-0.148281	-0.148281	-0.148281	-0.148281	-0.148281	-0.148281	-0.148281	-0.148281	-0.148281	-0.148281	-0.148281
-0.119117	-0.119117	-0.119117	-0.119117	-0.119117	-0.119117	-0.119117	-0.119117	-0.119117	-0.119117	-0.119117	-0.119117	-0.119117	-0.119117	-0.119117
-0.089953	-0.089953	-0.089953	-0.089953	-0.089953	-0.089953	-0.089953	-0.089953	-0.089953	-0.089953	-0.089953	-0.089953	-0.089953	-0.089953	-0.089953
-0.060789	-0.060789	-0.060789	-0.060789	-0.060789	-0.060789	-0.060789	-0.060789	-0.060789	-0.060789	-0.060789	-0.060789	-0.060789	-0.060789	-0.060789
-0.031625	-0.031625	-0.031625	-0.031625	-0.031625	-0.031625	-0.031625	-0.031625	-0.031625	-0.031625	-0.031625	-0.031625	-0.031625	-0.031625	-0.031625
-0.002460	-0.002460	-0.002460	-0.002460	-0.002460	-0.002460	-0.002460	-0.002460	-0.002460	-0.002460	-0.002460	-0.002460	-0.002460	-0.002460	-0.002460
0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704	0.026704
0.055868	0.055868	0.055868	0.055868	0.055868	0.055868	0.055868	0.055868	0.055868	0.055868	0.055868	0.055868	0.055868	0.055868	0.055868
0.085032	0.085032	0.085032	0.085032	0.085032	0.085032	0.085032	0.085032	0.085032	0.085032	0.085032	0.085032	0.085032	0.085032	0.085032
0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196
0.143360	0.143360	0.143360	0.143360	0.143360	0.143360	0.143360	0.143360	0.143360	0.143360	0.143360	0.143360	0.143360	0.143360	0.143360
0.172524	0.172524	0.172524	0.172524	0.172524	0.172524	0.172524	0.172524	0.172524	0.172524	0.172524	0.172524	0.172524	0.172524	0.172524
0.201688	0.201688	0.201688	0.201688	0.201688	0.201688	0.201688	0.201688	0.201688	0.201688	0.201688	0.201688	0.201688	0.201688	0.201688
