-0.135853	-0.135853	-0.135853	-0.135853	-0.135853	-0.135853	-0.135853	-0.135853	-0.135853	-0.135853	-0.135853	-0.135853	-0.135853	-0.135853	-0.135853
-0.116498	-0.116498	-0.116498	-0.116498	-0.116498	-0.116498	-0.116498	-0.116498	-0.116498	-0.116498	-0.116498	-0.116498	-0.116498	-0.116498	-0.116498
-0.097142	-0.097142	-0.097142	-0.097142	-0.097142	-0.097142	-0.097142	-0.097142	-0.097142	-0.097142	-0.097142	-0.097142	-0.097142	-0.097142	-0.097142
-0.077787	-0.077787	-0.077787	-0.077787	-0.077787	-0.077787	-0.077787	-0.077787	-0.077787	-0.077787	-0.077787	-0.077787	-0.077787	-0.077787	-0.077787
-0.058432	-0.058432	-0.058432	-0.058432	-0.058432	-0.058432	-0.058432	-0.058432	-0.058432	-0.058432	-0.058432	-0.058432	-0.058432	-0.058432	-0.058432
-0.039077	-0.039077	-0.039077	-0.039077	-0.039077	-0.039077	-0.039077	-0.039077	-0.039077	-0.039077	-0.039077	-0.039077	-0.039077	-0.039077	-0.039077
-0.019722	-0.019722	-0.019722	-0.019722	-0.019722	-0.019722	-0.019722	-0.019722	-0.019722	-0.019722	-0.019722	-0.019722	-0.019722	-0.019722	-0.019722
-0.000367	-0.000367	-0.000367	-0.000367	-0.000367	-0.000367	-0.000367	-0.000367	-0.000367	-0.000367	-0.000367	-0.000367	-0.000367	-0.000367	-0.000367
0.018989	0.018989	0.018989	0.018989	0.018989	0.018989	0.018989	0.018989	0.018989	0.018989	0.018989	0.018989	0.018989	0.018989	0.018989
0.038344	0.038344	0.038344	0.038344	0.038344	0.038344	0.038344	0.038344	0.038344	0.038344	0.038344	0.038344	0.038344	0.038344	0.038344
0.057699	0.057699	0.057699	0.057699	0.057699	0.057699	0.057699	0.057699	0.057699	0.057699	0.057699	0.057699	0.057699	0.057699	0.057699
0.077054	0.077054	0.077054	0.077054	0.077054	0.077054	0.077054	0.077054	0.077054	0.077054	0.077054	0.077054	0.077054	0.077054	0.077054
0.096409	0.096409	0.096409	0.096409	0.096409	0.096409	0.096409	0.096409	0.096409	0.096409	0.096409	0.096409	0.096409	0.096409	0.096409
0.115764	0.115764	0.115764	0.115764	0.115764	0.115764	0.115764	0.115764	0.115764	0.115764	0.115764	0.115764	0.115764	0.115764	0.115764
0.135120	0.135120	0.135120	0.135120	0.135120	0.135120	0.135120	0.135120	0.135120	0.135120	0.135120	0.135120	0.135120	0.135120	0.135120
