0.001894	0.000000	0.001072	0.000069	0.000000	0.000012	0.295705	0.000000	0.000000	0.000000
0.193956	0.000107	0.121666	0.000499	0.282612	0.000453	0.000548	0.000000	0.001699	0.000000
0.031553	0.033725	2.433680	0.365352	0.002963	0.092893	2.596389	0.031474	0.017726	0.020380
0.149050	0.028837	0.136988	0.458061	0.845548	0.097645	0.153784	1.190292	0.009479	0.019487
0.782286	4.611925	0.463340	0.033778	0.289908	0.097744	0.275027	0.036964	0.094687	0.014563
0.048800	0.369106	0.336733	0.165388	5.088778	0.115654	0.292248	0.562046	0.056979	0.690225
0.232180	0.413519	0.136310	0.267957	0.079362	9.977172	0.333864	0.151553	0.302541	0.003099
0.002299	0.069847	0.038473	2.182455	3.893802	0.049296	0.063783	0.023378	0.107039	0.118774
0.000074	0.007325	0.002645	0.001728	0.004368	0.000539	0.246653	0.000051	0.007547	0.004417
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
