-0.093242	-0.093242	-0.093242	-0.093242	-0.093242	-0.093242	-0.093242	-0.093242	-0.093242	-0.093242	-0.093242	-0.093242	-0.093242	-0.093242	-0.093242
-0.079925	-0.079925	-0.079925	-0.079925	-0.079925	-0.079925	-0.079925	-0.079925	-0.079925	-0.079925	-0.079925	-0.079925	-0.079925	-0.079925	-0.079925
-0.066608	-0.066608	-0.066608	-0.066608	-0.066608	-0.066608	-0.066608	-0.066608	-0.066608	-0.066608	-0.066608	-0.066608	-0.066608	-0.066608	-0.066608
-0.053291	-0.053291	-0.053291	-0.053291	-0.053291	-0.053291	-0.053291	-0.053291	-0.053291	-0.053291	-0.053291	-0.053291	-0.053291	-0.053291	-0.053291
-0.039974	-0.039974	-0.039974	-0.039974	-0.039974	-0.039974	-0.039974	-0.039974	-0.039974	-0.039974	-0.039974	-0.039974	-0.039974	-0.039974	-0.039974
-0.026657	-0.026657	-0.026657	-0.026657	-0.026657	-0.026657	-0.026657	-0.026657	-0.026657	-0.026657	-0.026657	-0.026657	-0.026657	-0.026657	-0.026657
-0.013340	-0.013340	-0.013340	-0.013340	-0.013340	-0.013340	-0.013340	-0.013340	-0.013340	-0.013340	-0.013340	-0.013340	-0.013340	-0.013340	-0.013340
-0.000023	-0.000023	-0.000023	-0.000023	-0.000023	-0.000023	-0.000023	-0.000023	-0.000023	-0.000023	-0.000023	-0.000023	-0.000023	-0.000023	-0.000023
0.013294	0.013294	0.013294	0.013294	0.013294	0.013294	0.013294	0.013294	0.013294	0.013294	0.013294	0.013294	0.013294	0.013294	0.013294
0.026611	0.026611	0.026611	0.026611	0.026611	0.026611	0.026611	0.026611	0.026611	0.026611	0.026611	0.026611	0.026611	0.026611	0.026611
0.039928	0.039928	0.039928	0.039928	0.039928	0.039928	0.039928	0.039928	0.039928	0.039928	0.039928	0.039928	0.039928	0.039928	0.039928
0.053245	0.053245	0.053245	0.053245	0.053245	0.053245	0.053245	0.053245	0.053245	0.053245	0.053245	0.053245	0.053245	0.053245	0.053245
0.066561	0.066561	0.066561	0.066561	0.066561	0.066561	0.066561	0.066561	0.066561	0.066561	0.066561	0.066561	0.066561	0.066561	0.066561
0.079878	0.079878	0.079878	0.079878	0.079878	0.079878	0.079878	0.079878	0.079878	0.079878	0.079878	0.079878	0.079878	0.079878	0.079878
0.093195	0.093195	0.093195	0.093195	0.093195	0.093195	0.093195	0.093195	0.093195	0.093195	0.093195	0.093195	0.093195	0.093195	0.093195
