-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442	-0.137442
-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245	-0.123245
-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048	-0.109048
-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851	-0.094851
-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654	-0.080654
-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458	-0.066458
-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261	-0.052261
-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064	-0.038064
-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867	-0.023867
-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670	-0.009670
0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527	0.004527
0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724	0.018724
0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921	0.032921
0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118	0.047118
0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315	0.061315
0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512	0.075512
0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709	0.089709
0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905	0.103905
0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102	0.118102
0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299	0.132299
