-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925	-0.135925
-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529	-0.121529
-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132	-0.107132
-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735	-0.092735
-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338	-0.078338
-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941	-0.063941
-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545	-0.049545
-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148	-0.035148
-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751	-0.020751
-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354	-0.006354
0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042	0.008042
0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439	0.022439
0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836	0.036836
0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233	0.051233
0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630	0.065630
0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026	0.080026
0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423	0.094423
0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820	0.108820
0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217	0.123217
0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614	0.137614
