-0.155726	-0.155726	-0.155726	-0.155726	-0.155726	-0.155726	-0.155726	-0.155726	-0.155726	-0.155726	-0.155726	-0.155726	-0.155726	-0.155726	-0.155726
-0.134785	-0.134785	-0.134785	-0.134785	-0.134785	-0.134785	-0.134785	-0.134785	-0.134785	-0.134785	-0.134785	-0.134785	-0.134785	-0.134785	-0.134785
-0.113843	-0.113843	-0.113843	-0.113843	-0.113843	-0.113843	-0.113843	-0.113843	-0.113843	-0.113843	-0.113843	-0.113843	-0.113843	-0.113843	-0.113843
-0.092902	-0.092902	-0.092902	-0.092902	-0.092902	-0.092902	-0.092902	-0.092902	-0.092902	-0.092902	-0.092902	-0.092902	-0.092902	-0.092902	-0.092902
-0.071961	-0.071961	-0.071961	-0.071961	-0.071961	-0.071961	-0.071961	-0.071961	-0.071961	-0.071961	-0.071961	-0.071961	-0.071961	-0.071961	-0.071961
-0.051019	-0.051019	-0.051019	-0.051019	-0.051019	-0.051019	-0.051019	-0.051019	-0.051019	-0.051019	-0.051019	-0.051019	-0.051019	-0.051019	-0.051019
-0.030078	-0.030078	-0.030078	-0.030078	-0.030078	-0.030078	-0.030078	-0.030078	-0.030078	-0.030078	-0.030078	-0.030078	-0.030078	-0.030078	-0.030078
-0.009136	-0.009136	-0.009136	-0.009136	-0.009136	-0.009136	-0.009136	-0.009136	-0.009136	-0.009136	-0.009136	-0.009136	-0.009136	-0.009136	-0.009136
0.011805	0.011805	0.011805	0.011805	0.011805	0.011805	0.011805	0.011805	0.011805	0.011805	0.011805	0.011805	0.011805	0.011805	0.011805
0.032746	0.032746	0.032746	0.032746	0.032746	0.032746	0.032746	0.032746	0.032746	0.032746	0.032746	0.032746	0.032746	0.032746	0.032746
0.053688	0.053688	0.053688	0.053688	0.053688	0.053688	0.053688	0.053688	0.053688	0.053688	0.053688	0.053688	0.053688	0.053688	0.053688
0.074629	0.074629	0.074629	0.074629	0.074629	0.074629	0.074629	0.074629	0.074629	0.074629	0.074629	0.074629	0.074629	0.074629	0.074629
0.095570	0.095570	0.095570	0.095570	0.095570	0.095570	0.095570	0.095570	0.095570	0.095570	0.095570	0.095570	0.095570	0.095570	0.095570
0.116512	0.116512	0.116512	0.116512	0.116512	0.116512	0.116512	0.116512	0.116512	0.116512	0.116512	0.116512	0.116512	0.116512	0.116512
0.137453	0.137453	0.137453	0.137453	0.137453	0.137453	0.137453	0.137453	0.137453	0.137453	0.137453	0.137453	0.137453	0.137453	0.137453
