0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
0.171273	0.484683	0.798093	1.111502	1.424912	1.738322	2.051732	2.365141	2.678551	2.991961	3.305371	3.618781	3.932190	4.245600	4.559010	4.872420	5.185829	5.499239	5.812649	6.126059
