-0.216926	-0.216926	-0.216926	-0.216926	-0.216926	-0.216926	-0.216926	-0.216926	-0.216926	-0.216926
-0.169623	-0.169623	-0.169623	-0.169623	-0.169623	-0.169623	-0.169623	-0.169623	-0.169623	-0.169623
-0.122319	-0.122319	-0.122319	-0.122319	-0.122319	-0.122319	-0.122319	-0.122319	-0.122319	-0.122319
-0.075016	-0.075016	-0.075016	-0.075016	-0.075016	-0.075016	-0.075016	-0.075016	-0.075016	-0.075016
-0.027713	-0.027713	-0.027713	-0.027713	-0.027713	-0.027713	-0.027713	-0.027713	-0.027713	-0.027713
0.019590	0.019590	0.019590	0.019590	0.019590	0.019590	0.019590	0.019590	0.019590	0.019590
0.066893	0.066893	0.066893	0.066893	0.066893	0.066893	0.066893	0.066893	0.066893	0.066893
0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196	0.114196
0.161499	0.161499	0.161499	0.161499	0.161499	0.161499	0.161499	0.161499	0.161499	0.161499
0.208802	0.208802	0.208802	0.208802	0.208802	0.208802	0.208802	0.208802	0.208802	0.208802
