-0.106599	-0.106599	-0.106599	-0.106599	-0.106599	-0.106599	-0.106599	-0.106599	-0.106599	-0.106599	-0.106599	-0.106599	-0.106599	-0.106599	-0.106599
-0.090888	-0.090888	-0.090888	-0.090888	-0.090888	-0.090888	-0.090888	-0.090888	-0.090888	-0.090888	-0.090888	-0.090888	-0.090888	-0.090888	-0.090888
-0.075177	-0.075177	-0.075177	-0.075177	-0.075177	-0.075177	-0.075177	-0.075177	-0.075177	-0.075177	-0.075177	-0.075177	-0.075177	-0.075177	-0.075177
-0.059466	-0.059466	-0.059466	-0.059466	-0.059466	-0.059466	-0.059466	-0.059466	-0.059466	-0.059466	-0.059466	-0.059466	-0.059466	-0.059466	-0.059466
-0.043755	-0.043755	-0.043755	-0.043755	-0.043755	-0.043755	-0.043755	-0.043755	-0.043755	-0.043755	-0.043755	-0.043755	-0.043755	-0.043755	-0.043755
-0.028044	-0.028044	-0.028044	-0.028044	-0.028044	-0.028044	-0.028044	-0.028044	-0.028044	-0.028044	-0.028044	-0.028044	-0.028044	-0.028044	-0.028044
-0.012333	-0.012333	-0.012333	-0.012333	-0.012333	-0.012333	-0.012333	-0.012333	-0.012333	-0.012333	-0.012333	-0.012333	-0.012333	-0.012333	-0.012333
0.003378	0.003378	0.003378	0.003378	0.003378	0.003378	0.003378	0.003378	0.003378	0.003378	0.003378	0.003378	0.003378	0.003378	0.003378
0.019089	0.019089	0.019089	0.019089	0.019089	0.019089	0.019089	0.019089	0.019089	0.019089	0.019089	0.019089	0.019089	0.019089	0.019089
0.034800	0.034800	0.034800	0.034800	0.034800	0.034800	0.034800	0.034800	0.034800	0.034800	0.034800	0.034800	0.034800	0.034800	0.034800
0.050511	0.050511	0.050511	0.050511	0.050511	0.050511	0.050511	0.050511	0.050511	0.050511	0.050511	0.050511	0.050511	0.050511	0.050511
0.066223	0.066223	0.066223	0.066223	0.066223	0.066223	0.066223	0.066223	0.066223	0.066223	0.066223	0.066223	0.066223	0.066223	0.066223
0.081934	0.081934	0.081934	0.081934	0.081934	0.081934	0.081934	0.081934	0.081934	0.081934	0.081934	0.081934	0.081934	0.081934	0.081934
0.097645	0.097645	0.097645	0.097645	0.097645	0.097645	0.097645	0.097645	0.097645	0.097645	0.097645	0.097645	0.097645	0.097645	0.097645
0.113356	0.113356	0.113356	0.113356	0.113356	0.113356	0.113356	0.113356	0.113356	0.113356	0.113356	0.113356	0.113356	0.113356	0.113356
