-0.089987	-0.089987	-0.089987	-0.089987	-0.089987	-0.089987	-0.089987	-0.089987	-0.089987	-0.089987
-0.070023	-0.070023	-0.070023	-0.070023	-0.070023	-0.070023	-0.070023	-0.070023	-0.070023	-0.070023
-0.050060	-0.050060	-0.050060	-0.050060	-0.050060	-0.050060	-0.050060	-0.050060	-0.050060	-0.050060
-0.030097	-0.030097	-0.030097	-0.030097	-0.030097	-0.030097	-0.030097	-0.030097	-0.030097	-0.030097
-0.010134	-0.010134	-0.010134	-0.010134	-0.010134	-0.010134	-0.010134	-0.010134	-0.010134	-0.010134
0.009830	0.009830	0.009830	0.009830	0.009830	0.009830	0.009830	0.009830	0.009830	0.009830
0.029793	0.029793	0.029793	0.029793	0.029793	0.029793	0.029793	0.029793	0.029793	0.029793
0.049756	0.049756	0.049756	0.049756	0.049756	0.049756	0.049756	0.049756	0.049756	0.049756
0.069719	0.069719	0.069719	0.069719	0.069719	0.069719	0.069719	0.069719	0.069719	0.069719
0.089683	0.089683	0.089683	0.089683	0.089683	0.089683	0.089683	0.089683	0.089683	0.089683
