-0.109453	-0.109453	-0.109453	-0.109453	-0.109453	-0.109453	-0.109453	-0.109453	-0.109453	-0.109453
-0.084794	-0.084794	-0.084794	-0.084794	-0.084794	-0.084794	-0.084794	-0.084794	-0.084794	-0.084794
-0.060134	-0.060134	-0.060134	-0.060134	-0.060134	-0.060134	-0.060134	-0.060134	-0.060134	-0.060134
-0.035475	-0.035475	-0.035475	-0.035475	-0.035475	-0.035475	-0.035475	-0.035475	-0.035475	-0.035475
-0.010816	-0.010816	-0.010816	-0.010816	-0.010816	-0.010816	-0.010816	-0.010816	-0.010816	-0.010816
0.013843	0.013843	0.013843	0.013843	0.013843	0.013843	0.013843	0.013843	0.013843	0.013843
0.038503	0.038503	0.038503	0.038503	0.038503	0.038503	0.038503	0.038503	0.038503	0.038503
0.063162	0.063162	0.063162	0.063162	0.063162	0.063162	0.063162	0.063162	0.063162	0.063162
0.087821	0.087821	0.087821	0.087821	0.087821	0.087821	0.087821	0.087821	0.087821	0.087821
0.112481	0.112481	0.112481	0.112481	0.112481	0.112481	0.112481	0.112481	0.112481	0.112481
