0.000000	0.002864	0.000000	0.016297	0.004126	0.000158	0.000175	0.000087	0.000480	0.000000	0.001567	0.000000	0.042319	0.126238	0.000000
0.827753	0.086984	0.000000	0.002802	0.000350	0.000000	0.036862	0.062893	0.045239	0.004158	0.000000	0.123934	0.594291	0.449411	0.000000
0.024861	0.000000	0.006270	0.000000	0.045656	0.000000	1.395032	0.000000	0.584607	0.000000	0.026356	0.000000	0.004025	0.011976	0.075084
0.010300	0.000000	0.002545	0.000000	0.023488	0.000000	1.074378	1.591819	0.000000	0.073258	0.000000	0.019320	0.000000	0.377015	3.512602
0.000000	0.003879	0.000412	0.002853	0.006409	0.000000	0.195642	0.193433	0.000000	0.006501	0.000000	0.039142	0.124846	0.041692	0.320478
0.003497	0.001492	0.000195	0.000000	0.000008	0.000065	0.000565	0.000843	0.000000	0.001424	0.000000	0.031624	0.079472	0.000000	0.238894
0.452064	0.000000	0.099107	0.000000	0.915506	0.000000	29.768502	0.090559	0.634557	0.000000	0.000000	0.428800	2.490278	1.956837	0.000000
0.085121	0.000000	0.017973	0.000000	0.465749	0.346678	0.000000	10.645987	0.000000	0.267998	0.000000	0.027610	0.000000	0.009847	0.000000
0.000000	0.009680	0.000000	0.007263	0.000000	0.239781	0.110710	0.675636	5.260653	0.000000	0.407625	0.000000	6.367813	18.960042	0.000000
0.000000	2.938489	0.903477	0.000000	0.042398	0.035581	0.000000	0.638305	1.609315	0.000000	0.049826	0.000000	0.000000	0.139842	1.293582
2.242956	0.193193	0.000000	0.000000	0.293810	0.000000	9.063374	0.031016	9.728616	0.000000	0.324957	0.000000	0.222045	0.000000	0.691358
0.000000	0.326695	0.000000	1.054221	0.000000	29.750336	7.888356	1.111764	0.000000	0.042790	0.000000	0.000000	0.342236	0.959286	0.000000
0.000000	0.139566	0.076812	0.000000	0.512612	0.049406	0.643883	0.488105	0.000000	0.009072	0.000000	0.028399	0.000000	0.875143	8.105058
0.049315	0.000000	0.007134	0.000000	0.132443	0.000000	0.585706	0.000000	0.038871	0.000000	0.681704	2.321570	0.000000	0.430302	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
