-0.122440	-0.122440	-0.122440	-0.122440	-0.122440	-0.122440	-0.122440	-0.122440	-0.122440	-0.122440
-0.096100	-0.096100	-0.096100	-0.096100	-0.096100	-0.096100	-0.096100	-0.096100	-0.096100	-0.096100
-0.069761	-0.069761	-0.069761	-0.069761	-0.069761	-0.069761	-0.069761	-0.069761	-0.069761	-0.069761
-0.043421	-0.043421	-0.043421	-0.043421	-0.043421	-0.043421	-0.043421	-0.043421	-0.043421	-0.043421
-0.017081	-0.017081	-0.017081	-0.017081	-0.017081	-0.017081	-0.017081	-0.017081	-0.017081	-0.017081
0.009259	0.009259	0.009259	0.009259	0.009259	0.009259	0.009259	0.009259	0.009259	0.009259
0.035599	0.035599	0.035599	0.035599	0.035599	0.035599	0.035599	0.035599	0.035599	0.035599
0.061939	0.061939	0.061939	0.061939	0.061939	0.061939	0.061939	0.061939	0.061939	0.061939
0.088278	0.088278	0.088278	0.088278	0.088278	0.088278	0.088278	0.088278	0.088278	0.088278
0.114618	0.114618	0.114618	0.114618	0.114618	0.114618	0.114618	0.114618	0.114618	0.114618
