0.317468	0.944601	1.571734	2.198867	2.826000	3.453133	4.080266	4.707399	5.334532	5.961665
0.317468	0.944601	1.571734	2.198867	2.826000	3.453133	4.080266	4.707399	5.334532	5.961665
0.317468	0.944601	1.571734	2.198867	2.826000	3.453133	4.080266	4.707399	5.334532	5.961665
0.317468	0.944601	1.571734	2.198867	2.826000	3.453133	4.080266	4.707399	5.334532	5.961665
0.317468	0.944601	1.571734	2.198867	2.826000	3.453133	4.080266	4.707399	5.334532	5.961665
0.317468	0.944601	1.571734	2.198867	2.826000	3.453133	4.080266	4.707399	5.334532	5.961665
0.317468	0.944601	1.571734	2.198867	2.826000	3.453133	4.080266	4.707399	5.334532	5.961665
0.317468	0.944601	1.571734	2.198867	2.826000	3.453133	4.080266	4.707399	5.334532	5.961665
0.317468	0.944601	1.571734	2.198867	2.826000	3.453133	4.080266	4.707399	5.334532	5.961665
0.317468	0.944601	1.571734	2.198867	2.826000	3.453133	4.080266	4.707399	5.334532	5.961665
