-0.147737	-0.147737	-0.147737	-0.147737	-0.147737	-0.147737	-0.147737	-0.147737	-0.147737	-0.147737
-0.115415	-0.115415	-0.115415	-0.115415	-0.115415	-0.115415	-0.115415	-0.115415	-0.115415	-0.115415
-0.083093	-0.083093	-0.083093	-0.083093	-0.083093	-0.083093	-0.083093	-0.083093	-0.083093	-0.083093
-0.050772	-0.050772	-0.050772	-0.050772	-0.050772	-0.050772	-0.050772	-0.050772	-0.050772	-0.050772
-0.018450	-0.018450	-0.018450	-0.018450	-0.018450	-0.018450	-0.018450	-0.018450	-0.018450	-0.018450
0.013872	0.013872	0.013872	0.013872	0.013872	0.013872	0.013872	0.013872	0.013872	0.013872
0.046193	0.046193	0.046193	0.046193	0.046193	0.046193	0.046193	0.046193	0.046193	0.046193
0.078515	0.078515	0.078515	0.078515	0.078515	0.078515	0.078515	0.078515	0.078515	0.078515
0.110837	0.110837	0.110837	0.110837	0.110837	0.110837	0.110837	0.110837	0.110837	0.110837
0.143158	0.143158	0.143158	0.143158	0.143158	0.143158	0.143158	0.143158	0.143158	0.143158
