-0.093226	-0.093226	-0.093226	-0.093226	-0.093226	-0.093226	-0.093226	-0.093226	-0.093226	-0.093226	-0.093226	-0.093226	-0.093226	-0.093226	-0.093226
-0.079901	-0.079901	-0.079901	-0.079901	-0.079901	-0.079901	-0.079901	-0.079901	-0.079901	-0.079901	-0.079901	-0.079901	-0.079901	-0.079901	-0.079901
-0.066575	-0.066575	-0.066575	-0.066575	-0.066575	-0.066575	-0.066575	-0.066575	-0.066575	-0.066575	-0.066575	-0.066575	-0.066575	-0.066575	-0.066575
-0.053250	-0.053250	-0.053250	-0.053250	-0.053250	-0.053250	-0.053250	-0.053250	-0.053250	-0.053250	-0.053250	-0.053250	-0.053250	-0.053250	-0.053250
-0.039925	-0.039925	-0.039925	-0.039925	-0.039925	-0.039925	-0.039925	-0.039925	-0.039925	-0.039925	-0.039925	-0.039925	-0.039925	-0.039925	-0.039925
-0.026599	-0.026599	-0.026599	-0.026599	-0.026599	-0.026599	-0.026599	-0.026599	-0.026599	-0.026599	-0.026599	-0.026599	-0.026599	-0.026599	-0.026599
-0.013274	-0.013274	-0.013274	-0.013274	-0.013274	-0.013274	-0.013274	-0.013274	-0.013274	-0.013274	-0.013274	-0.013274	-0.013274	-0.013274	-0.013274
0.000051	0.000051	0.000051	0.000051	0.000051	0.000051	0.000051	0.000051	0.000051	0.000051	0.000051	0.000051	0.000051	0.000051	0.000051
0.013376	0.013376	0.013376	0.013376	0.013376	0.013376	0.013376	0.013376	0.013376	0.013376	0.013376	0.013376	0.013376	0.013376	0.013376
0.026702	0.026702	0.026702	0.026702	0.026702	0.026702	0.026702	0.026702	0.026702	0.026702	0.026702	0.026702	0.026702	0.026702	0.026702
0.040027	0.040027	0.040027	0.040027	0.040027	0.040027	0.040027	0.040027	0.040027	0.040027	0.040027	0.040027	0.040027	0.040027	0.040027
0.053352	0.053352	0.053352	0.053352	0.053352	0.053352	0.053352	0.053352	0.053352	0.053352	0.053352	0.053352	0.053352	0.053352	0.053352
0.066677	0.066677	0.066677	0.066677	0.066677	0.066677	0.066677	0.066677	0.066677	0.066677	0.066677	0.066677	0.066677	0.066677	0.066677
0.080003	0.080003	0.080003	0.080003	0.080003	0.080003	0.080003	0.080003	0.080003	0.080003	0.080003	0.080003	0.080003	0.080003	0.080003
0.093328	0.093328	0.093328	0.093328	0.093328	0.093328	0.093328	0.093328	0.093328	0.093328	0.093328	0.093328	0.093328	0.093328	0.093328
