0.006904	0.000001	0.000004	0.000000	0.002094	7.837233	0.000074	0.002727	0.432723	0.000000
0.091591	1.853230	0.008465	0.001218	0.026770	0.022162	0.002251	0.002554	0.011715	0.036891
0.015472	0.013005	0.015693	0.045279	0.202474	13.043485	0.369293	0.287696	0.090730	0.097690
0.022928	0.184403	0.059711	5.782961	0.073773	0.037331	0.001386	0.000446	0.588578	0.008710
0.037662	0.001398	0.043055	0.033046	4.281427	6.657013	0.096832	0.034236	0.008934	0.011018
0.037356	0.001868	0.128507	0.010940	0.001555	4.070104	0.353895	0.000226	0.000180	0.311747
0.004222	0.003979	0.877512	0.112043	6.441422	0.988239	0.104873	0.002482	0.155965	0.000529
0.044950	0.011518	0.004248	0.893296	0.009947	0.014349	0.010769	0.168388	0.157728	0.001351
0.070979	0.045148	0.000781	0.049304	0.677485	0.008820	0.003589	0.000169	0.671896	0.144937
0.070123	0.000000	0.000102	0.000015	0.000000	0.000025	0.000000	0.003060	0.000006	0.000000
