0.000000	0.000000	0.000000	0.000001	0.000000	0.000022	0.000001	0.000000	0.000002	0.000035	0.000000	0.000002	0.000000	0.000000	0.000000
0.000044	0.000014	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000014	0.000034	0.000000	0.000047	0.000387
0.000000	0.285059	0.090968	0.000000	0.003184	0.000475	0.000322	0.000001	0.000521	0.004788	0.000140	0.003478	0.009675	0.000000	0.023417
0.000000	0.587857	0.000000	1.544105	0.529425	0.000000	3.087740	0.027073	0.044674	0.000000	0.006709	0.000000	0.001940	0.003410	0.000000
0.000000	0.252955	0.066619	0.144361	0.037206	0.057258	0.018146	0.004180	0.000000	0.775237	4.984786	0.000000	0.226643	0.000000	1.214064
0.831357	0.000000	0.097056	0.000000	2.022151	0.361917	0.014070	0.039926	0.556303	0.384209	0.000000	0.154765	0.465782	0.071679	0.246019
0.000000	0.157406	0.045247	0.000000	0.043263	0.009826	0.000000	0.106179	0.003981	0.002714	0.001328	0.018842	0.045969	0.000000	0.105651
5.980114	0.000000	2.452005	0.859796	0.042628	0.000000	1.696577	0.000000	72.372463	0.000000	2.242081	0.000000	0.211157	0.002522	2.970555
0.000000	0.007217	0.032852	0.073962	0.050793	0.591182	0.037172	0.006048	0.023801	0.404051	0.000000	0.020854	0.011113	0.000673	0.039840
0.182590	0.000000	0.079162	0.040532	0.000000	0.006342	0.008031	0.003201	0.289348	4.415756	0.000000	0.437577	0.000000	0.056382	0.000000
13.865417	1.463779	0.000000	0.033651	0.150849	0.535807	0.031374	0.000549	0.000000	0.134474	0.562932	0.015440	0.063186	0.037644	0.986869
0.000000	0.053599	0.053346	0.000000	0.053803	0.000000	1.277493	0.007992	0.012295	0.030584	0.258524	0.000000	0.020683	0.000000	0.148436
0.102231	0.012018	0.000000	0.005174	0.001599	0.000212	0.000529	0.020452	0.002998	0.006807	0.001060	0.004751	0.000000	0.000961	0.000000
0.062818	0.000000	0.013986	0.000000	0.238420	0.000000	0.142972	0.000000	10.247133	0.000000	0.323261	0.000000	0.043842	0.000000	0.190572
0.000085	0.000000	0.000017	0.000000	0.000345	0.000056	0.000000	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
