0.023632	0.003646	0.004290	0.000000	0.000000	0.000001	0.000000	0.000001	0.112494	0.000004	0.026549	0.000022	0.000978	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.263223	0.026487	0.000000	0.000013	0.000000	0.000000	0.000062	0.000007	0.000040	0.000005	0.187359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000001
0.040346	0.000004	0.000000	0.000431	0.000000	0.000001	0.000901	0.001083	0.004055	0.002263	0.000006	0.000000	0.000734	0.000000	0.000000	0.000000	0.000000	0.000000	0.000665	0.001233
1.965634	0.000000	0.000000	0.000143	0.000000	0.000000	0.000007	0.000038	0.000912	0.000000	0.000025	0.000001	0.000000	0.000000	0.000000	0.000004	0.000275	0.000000	0.000000	0.000361
0.000000	0.008813	0.000408	0.000000	0.000000	0.000000	0.000000	0.000165	0.000000	0.014519	0.000000	0.000193	0.007258	0.000000	0.000000	0.000000	0.000000	0.000000	0.021479	70.018784
0.000011	0.000018	0.000000	0.000000	0.000000	0.001011	0.000000	0.000000	0.000027	0.000000	0.000118	0.000055	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000199	0.001438
0.000000	0.011190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022702	6.426934	0.000007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000245
0.000000	0.003493	0.000000	0.000000	0.000000	0.000000	0.000000	0.001089	0.000004	0.000094	227.012978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000110	0.000000	0.001398	0.002279
0.000013	0.000000	0.000000	0.000076	0.000000	0.000000	0.000000	0.000000	0.000012	0.000264	0.000001	0.000019	0.000027	0.000000	0.000001	0.000000	0.000000	0.000000	0.001687	0.000653
0.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000069	0.000172	0.000003	0.000000	0.000000	0.000011	0.000000	0.000000	0.000010	0.000000	0.000134	0.000649
0.000058	0.003176	0.000004	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000002	0.000119	0.001885	0.000079	0.000000	0.000000	0.000001	0.000000	0.000004	0.004964	0.000001
0.000000	0.030704	0.000000	0.000000	0.000000	0.000000	0.000000	0.001093	0.000000	0.000404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	0.000001
0.000025	0.000016	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000212	0.000001	0.005857	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000002	0.000000	0.071513
0.000000	0.000988	0.000000	0.000000	0.000000	0.000000	0.000006	0.000000	0.000282	0.000000	0.000075	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000068
0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.009110	0.000008	10.101640	0.000114	0.000018	0.000904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.145204
0.000000	0.001531	0.000001	0.000000	0.000000	0.000000	0.000000	0.000816	0.492219	0.000004	0.000000	0.000045	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000168
0.000013	0.000105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000040	0.000001	0.292552	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000122	0.000168
0.000019	0.000000	0.000000	0.000015	0.000000	0.000001	0.000000	0.000231	0.003089	0.022302	0.000006	0.000000	0.000001	0.000000	0.000000	0.000007	0.000000	0.000000	0.000173	0.000000
0.038419	0.000628	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000034	0.736512	0.027069	0.000111	0.000000	0.000000	0.000011	0.000000	0.000000	0.000000	0.000002	0.000000
0.000000	0.000004	0.000001	0.000000	0.000000	0.000000	0.000000	0.000014	0.000614	0.000009	0.000002	0.000002	0.000000	0.000001	0.000000	0.000000	0.000790	0.000000	0.000297	0.000002
