-0.146866	-0.146866	-0.146866	-0.146866	-0.146866	-0.146866	-0.146866	-0.146866	-0.146866	-0.146866
-0.110801	-0.110801	-0.110801	-0.110801	-0.110801	-0.110801	-0.110801	-0.110801	-0.110801	-0.110801
-0.074736	-0.074736	-0.074736	-0.074736	-0.074736	-0.074736	-0.074736	-0.074736	-0.074736	-0.074736
-0.038671	-0.038671	-0.038671	-0.038671	-0.038671	-0.038671	-0.038671	-0.038671	-0.038671	-0.038671
-0.002606	-0.002606	-0.002606	-0.002606	-0.002606	-0.002606	-0.002606	-0.002606	-0.002606	-0.002606
0.033459	0.033459	0.033459	0.033459	0.033459	0.033459	0.033459	0.033459	0.033459	0.033459
0.069524	0.069524	0.069524	0.069524	0.069524	0.069524	0.069524	0.069524	0.069524	0.069524
0.105589	0.105589	0.105589	0.105589	0.105589	0.105589	0.105589	0.105589	0.105589	0.105589
0.141654	0.141654	0.141654	0.141654	0.141654	0.141654	0.141654	0.141654	0.141654	0.141654
0.177719	0.177719	0.177719	0.177719	0.177719	0.177719	0.177719	0.177719	0.177719	0.177719
