0.000033	0.023788	0.002138	0.000342	0.000127	0.004339	0.002985	0.000000	0.000000	0.000000
0.177737	0.374106	0.009078	0.064019	0.191453	0.079179	0.002941	0.396056	0.000015	0.000001
0.011824	0.084388	0.070534	2.214197	1.245281	0.596444	0.254264	9.495924	0.027490	0.023285
0.139664	0.064802	0.062540	0.221593	0.554044	3.844613	0.251854	0.021826	0.478405	0.000024
0.071790	2.513131	0.082033	2.239476	0.316717	0.666164	0.572587	0.217009	1.139692	0.002821
0.150811	0.055016	0.049294	2.808471	0.016236	0.360143	0.008407	0.375419	0.008509	0.035594
0.008003	0.064925	0.025529	0.667478	0.024020	0.133360	0.006065	0.000357	0.004510	0.837626
0.003808	0.010148	0.089320	0.023810	1.682650	0.010400	0.266982	0.008533	0.000215	0.049188
0.000639	0.000238	0.000000	4.440539	0.000249	0.152001	0.000000	0.000000	0.000000	0.000000
0.000012	0.000519	0.000000	0.000000	0.000000	0.121336	0.000000	0.000000	0.000000	0.000004
