-0.104967	-0.104967	-0.104967	-0.104967	-0.104967	-0.104967	-0.104967	-0.104967	-0.104967	-0.104967
-0.082039	-0.082039	-0.082039	-0.082039	-0.082039	-0.082039	-0.082039	-0.082039	-0.082039	-0.082039
-0.059111	-0.059111	-0.059111	-0.059111	-0.059111	-0.059111	-0.059111	-0.059111	-0.059111	-0.059111
-0.036183	-0.036183	-0.036183	-0.036183	-0.036183	-0.036183	-0.036183	-0.036183	-0.036183	-0.036183
-0.013256	-0.013256	-0.013256	-0.013256	-0.013256	-0.013256	-0.013256	-0.013256	-0.013256	-0.013256
0.009672	0.009672	0.009672	0.009672	0.009672	0.009672	0.009672	0.009672	0.009672	0.009672
0.032600	0.032600	0.032600	0.032600	0.032600	0.032600	0.032600	0.032600	0.032600	0.032600
0.055528	0.055528	0.055528	0.055528	0.055528	0.055528	0.055528	0.055528	0.055528	0.055528
0.078456	0.078456	0.078456	0.078456	0.078456	0.078456	0.078456	0.078456	0.078456	0.078456
0.101383	0.101383	0.101383	0.101383	0.101383	0.101383	0.101383	0.101383	0.101383	0.101383
