0.316310	0.944260	1.572209	2.200158	2.828108	3.456057	4.084006	4.711955	5.339905	5.967854
0.316310	0.944260	1.572209	2.200158	2.828108	3.456057	4.084006	4.711955	5.339905	5.967854
0.316310	0.944260	1.572209	2.200158	2.828108	3.456057	4.084006	4.711955	5.339905	5.967854
0.316310	0.944260	1.572209	2.200158	2.828108	3.456057	4.084006	4.711955	5.339905	5.967854
0.316310	0.944260	1.572209	2.200158	2.828108	3.456057	4.084006	4.711955	5.339905	5.967854
0.316310	0.944260	1.572209	2.200158	2.828108	3.456057	4.084006	4.711955	5.339905	5.967854
0.316310	0.944260	1.572209	2.200158	2.828108	3.456057	4.084006	4.711955	5.339905	5.967854
0.316310	0.944260	1.572209	2.200158	2.828108	3.456057	4.084006	4.711955	5.339905	5.967854
0.316310	0.944260	1.572209	2.200158	2.828108	3.456057	4.084006	4.711955	5.339905	5.967854
0.316310	0.944260	1.572209	2.200158	2.828108	3.456057	4.084006	4.711955	5.339905	5.967854
