0.000000	0.008194	0.000000	0.000025	0.000000	0.000717	0.000000	0.000000	1.426191	0.000000
0.001669	0.000469	0.001003	0.000022	0.000104	0.269215	0.000000	0.001650	0.000016	0.000000
0.001707	0.001475	0.000011	11.372738	0.082213	0.032444	0.046818	0.026787	0.060634	0.003218
0.046995	0.002731	0.000304	0.014244	0.350757	0.268767	0.219405	0.000969	0.002637	0.000049
0.728830	0.002374	0.841036	0.000123	0.003814	5.516336	0.850189	0.009143	1.253069	0.092895
0.292700	0.038126	0.124483	0.055907	3.353972	1.576977	0.319183	0.001587	2.103300	0.017818
0.785464	0.014912	0.245349	0.000156	14.630665	0.939457	0.003560	0.016510	0.035911	0.006731
4.233618	0.028026	0.012174	0.068705	0.121974	0.814814	0.003654	0.103781	0.000112	0.127430
0.000135	0.003589	0.107694	0.000010	0.140266	0.584296	0.000141	0.111304	0.010019	0.069143
0.000357	0.000000	0.000000	0.000001	0.000003	0.000001	0.000000	0.000000	0.000009	0.000000
