-0.113499	-0.113499	-0.113499	-0.113499	-0.113499	-0.113499	-0.113499	-0.113499	-0.113499	-0.113499	-0.113499	-0.113499	-0.113499	-0.113499	-0.113499
-0.097120	-0.097120	-0.097120	-0.097120	-0.097120	-0.097120	-0.097120	-0.097120	-0.097120	-0.097120	-0.097120	-0.097120	-0.097120	-0.097120	-0.097120
-0.080741	-0.080741	-0.080741	-0.080741	-0.080741	-0.080741	-0.080741	-0.080741	-0.080741	-0.080741	-0.080741	-0.080741	-0.080741	-0.080741	-0.080741
-0.064362	-0.064362	-0.064362	-0.064362	-0.064362	-0.064362	-0.064362	-0.064362	-0.064362	-0.064362	-0.064362	-0.064362	-0.064362	-0.064362	-0.064362
-0.047983	-0.047983	-0.047983	-0.047983	-0.047983	-0.047983	-0.047983	-0.047983	-0.047983	-0.047983	-0.047983	-0.047983	-0.047983	-0.047983	-0.047983
-0.031604	-0.031604	-0.031604	-0.031604	-0.031604	-0.031604	-0.031604	-0.031604	-0.031604	-0.031604	-0.031604	-0.031604	-0.031604	-0.031604	-0.031604
-0.015225	-0.015225	-0.015225	-0.015225	-0.015225	-0.015225	-0.015225	-0.015225	-0.015225	-0.015225	-0.015225	-0.015225	-0.015225	-0.015225	-0.015225
0.001154	0.001154	0.001154	0.001154	0.001154	0.001154	0.001154	0.001154	0.001154	0.001154	0.001154	0.001154	0.001154	0.001154	0.001154
0.017534	0.017534	0.017534	0.017534	0.017534	0.017534	0.017534	0.017534	0.017534	0.017534	0.017534	0.017534	0.017534	0.017534	0.017534
0.033913	0.033913	0.033913	0.033913	0.033913	0.033913	0.033913	0.033913	0.033913	0.033913	0.033913	0.033913	0.033913	0.033913	0.033913
0.050292	0.050292	0.050292	0.050292	0.050292	0.050292	0.050292	0.050292	0.050292	0.050292	0.050292	0.050292	0.050292	0.050292	0.050292
0.066671	0.066671	0.066671	0.066671	0.066671	0.066671	0.066671	0.066671	0.066671	0.066671	0.066671	0.066671	0.066671	0.066671	0.066671
0.083050	0.083050	0.083050	0.083050	0.083050	0.083050	0.083050	0.083050	0.083050	0.083050	0.083050	0.083050	0.083050	0.083050	0.083050
0.099429	0.099429	0.099429	0.099429	0.099429	0.099429	0.099429	0.099429	0.099429	0.099429	0.099429	0.099429	0.099429	0.099429	0.099429
0.115808	0.115808	0.115808	0.115808	0.115808	0.115808	0.115808	0.115808	0.115808	0.115808	0.115808	0.115808	0.115808	0.115808	0.115808
